customer_id,bureau_agency,refresh_cycle,bureau_score,score_delta_vs_previous,total_tradelines,secured_tradelines,unsecured_tradelines,total_outstanding,recent_enquiries_3m,max_dpd_12m,number_of_defaults,credit_utilisation_pct,new_accounts_opened_3m,bureau_pull_date,load_date
2000170,CRIF Highmark,H1-2024,382,38.0,9,8,6,1232648.8,0,90,1,33.95,4,2024-06-22,2024-12-31
2000170,CRIF Highmark,H2-2024,325,-19.0,12,6,7,15489860.49,4,0,1,53.49,3,2024-10-10,2024-12-31
2000171,Experian,H1-2023,698,,8,7,5,19254809.66,0,60,0,89.34,4,2024-10-10,2024-12-31
2000171,Equifax,H2-2023,697,-16.0,15,8,4,56714.0,6,30,0,61.92,2,2023-10-17,2024-12-31
2000171,Equifax,H1-2024,712,-1.0,8,2,7,127592.62,2,90,0,52.21,4,2023-05-08,2024-12-31
2000171,CIBIL TransUnion,H2-2024,691,-22.0,2,8,5,11202664.95,8,0,1,60.2,1,2024-08-31,2024-12-31
2000172,CRIF Highmark,H1-2023,831,,11,8,6,16655779.14,5,30,1,60.04,1,2023-11-23,2024-12-31
2000172,Experian,H2-2023,834,10.0,1,8,0,987176.58,0,0,0,98.05,0,2024-04-08,2024-12-31
2000172,CIBIL TransUnion,H1-2024,818,-6.0,3,6,0,181032.39,1,0,0,52.64,3,2024-11-14,2024-12-31
2000172,Experian,H2-2024,864,40.0,10,4,4,15054221.82,4,0,1,97.97,3,2024-09-27,2024-12-31
2000173,Equifax,H1-2023,670,,1,7,6,4847607.3,8,0,0,51.08,1,2023-09-19,2024-12-31
2000173,Equifax,H2-2023,663,2.0,6,4,7,242639.84,0,1,0,36.61,0,2024-03-28,2024-12-31
2000173,Experian,H1-2024,635,-26.0,10,8,7,11331531.7,1,0,0,14.37,2,2024-05-28,2024-12-31
2000173,CRIF Highmark,H2-2024,686,25.0,4,1,4,6406841.53,0,1,0,24.85,2,2023-05-18,2024-12-31
2000174,Equifax,H1-2023,812,,3,5,3,15184949.81,2,0,0,9.14,3,2023-11-16,2024-12-31
2000174,Experian,H2-2023,863,37.0,10,1,0,18961734.77,1,90,0,26.9,0,2023-04-11,2024-12-31
2000174,Experian,H1-2024,849,23.0,14,3,4,19751578.08,4,0,0,63.1,4,2024-10-26,2024-12-31
2000174,Experian,H2-2024,832,6.0,13,6,0,10639973.12,2,90,0,93.14,0,2023-11-22,2024-12-31
2000175,Experian,H1-2023,786,,4,8,2,11645825.22,6,1,0,4.21,2,2024-08-14,2024-12-31
2000175,CIBIL TransUnion,H2-2023,762,-31.0,8,0,0,2333392.64,5,1,2,72.2,3,2023-01-09,2024-12-31
2000175,Equifax,H1-2024,810,17.0,12,4,3,19010353.48,4,90,0,50.69,1,2023-03-30,2024-12-31
2000175,Experian,H2-2024,812,19.0,9,1,4,7265369.8,0,0,0,31.0,1,2023-01-17,2024-12-31
2000176,Equifax,H1-2023,693,,5,6,4,18367531.12,2,0,1,58.06,2,2023-05-28,2024-12-31
2000176,Experian,H2-2023,719,3.0,15,2,4,19498151.41,0,30,1,1.14,1,2024-11-10,2024-12-31
2000176,Equifax,H1-2024,720,4.0,4,2,1,3753150.66,7,60,0,49.41,1,2023-10-09,2024-12-31
2000176,CIBIL TransUnion,H2-2024,708,-8.0,15,4,6,17869080.19,3,0,0,55.39,2,2023-11-25,2024-12-31
2000177,Experian,H1-2023,619,,1,5,0,8736225.46,8,0,0,31.64,2,2024-05-15,2024-12-31
2000177,Equifax,H2-2023,561,-19.0,13,2,5,11301888.82,8,0,0,1.95,0,2024-12-19,2024-12-31
2000177,CRIF Highmark,H1-2024,590,10.0,5,6,0,2274201.93,6,0,0,71.93,3,2023-01-10,2024-12-31
2000177,Equifax,H2-2024,550,-30.0,2,5,5,1317418.18,0,30,1,11.04,3,2024-05-14,2024-12-31
2000178,CRIF Highmark,H1-2023,739,,14,8,6,1660279.28,2,0,0,89.46,4,2024-04-08,2024-12-31
2000178,CRIF Highmark,H2-2023,745,8.0,3,6,0,17783442.08,1,0,0,43.13,1,2023-08-27,2024-12-31
2000178,Experian,H1-2024,746,9.0,6,3,7,10487760.82,3,0,0,12.0,1,2024-11-16,2024-12-31
2000178,CRIF Highmark,H2-2024,712,-25.0,12,8,7,10544410.21,3,0,0,13.41,0,2024-03-10,2024-12-31
2000179,Equifax,H1-2023,852,,9,6,4,17996114.01,1,30,1,3.67,4,2023-01-16,2024-12-31
2000179,CIBIL TransUnion,H2-2023,840,-13.0,8,1,4,17516377.7,6,0,0,61.39,4,2024-04-29,2024-12-31
2000179,Equifax,H1-2024,834,-19.0,5,1,1,12568669.48,3,90,0,23.24,1,2023-03-21,2024-12-31
2000179,Equifax,H2-2024,820,-33.0,14,1,6,15166303.6,1,30,0,42.93,4,2024-12-10,2024-12-31
2000180,CIBIL TransUnion,H1-2023,652,,8,6,4,4741848.23,2,0,0,28.35,2,2023-08-14,2024-12-31
2000180,Experian,H2-2023,706,28.0,11,2,4,14342144.17,2,0,0,96.94,2,2023-09-04,2024-12-31
2000180,Equifax,H1-2024,707,29.0,2,0,2,6235195.55,7,0,2,39.5,3,2024-02-25,2024-12-31
2000180,Equifax,H2-2024,685,7.0,12,3,1,17614798.26,3,1,1,62.26,1,2024-03-27,2024-12-31
2000181,Equifax,H1-2023,373,,1,1,4,3450655.04,2,0,0,3.71,1,2023-08-28,2024-12-31
2000181,CIBIL TransUnion,H2-2023,313,-39.0,7,2,3,1195185.77,5,0,0,43.96,1,2024-04-25,2024-12-31
2000181,Experian,H1-2024,374,22.0,5,5,7,14055348.63,3,1,0,67.19,1,2024-03-19,2024-12-31
2000181,Equifax,H2-2024,373,21.0,10,8,3,18294091.65,5,1,0,60.07,3,2024-03-28,2024-12-31
2000182,CRIF Highmark,H1-2023,622,,14,6,6,278886.17,2,0,0,45.85,1,2023-10-21,2024-12-31
2000182,CRIF Highmark,H2-2023,631,0.0,14,4,4,17563252.17,5,0,0,39.61,0,2024-06-23,2024-12-31
2000182,CIBIL TransUnion,H1-2024,643,12.0,13,4,4,103474.21,1,0,0,89.23,2,2024-08-15,2024-12-31
2000182,CRIF Highmark,H2-2024,645,14.0,4,6,4,6332019.48,1,0,0,89.55,1,2023-10-20,2024-12-31
2000183,Experian,H1-2023,742,,12,1,6,17481840.92,5,0,0,20.83,0,2023-01-01,2024-12-31
2000183,Experian,H2-2023,741,38.0,9,8,2,12364362.53,6,0,0,47.27,3,2024-05-11,2024-12-31
2000183,CIBIL TransUnion,H1-2024,730,27.0,15,1,6,18232946.12,2,0,0,97.81,0,2023-04-12,2024-12-31
2000183,Equifax,H2-2024,685,-18.0,4,4,0,5475570.54,4,0,0,84.39,1,2023-04-01,2024-12-31
2000184,CIBIL TransUnion,H1-2023,390,,3,5,6,17846796.48,6,60,1,86.04,2,2024-02-25,2024-12-31
2000184,CIBIL TransUnion,H2-2023,393,-28.0,4,3,5,4798769.06,1,0,1,91.69,1,2023-08-08,2024-12-31
2000184,Equifax,H1-2024,455,34.0,10,7,5,9523979.05,8,1,0,68.28,3,2023-04-15,2024-12-31
2000184,CRIF Highmark,H2-2024,402,-19.0,14,6,5,2257577.17,4,1,0,72.92,0,2023-01-08,2024-12-31
2000185,CRIF Highmark,H1-2023,792,,10,0,0,16597411.52,1,0,0,63.19,3,2024-02-21,2024-12-31
2000185,CIBIL TransUnion,H2-2023,803,-22.0,7,6,6,1741988.66,2,30,0,70.09,2,2024-01-10,2024-12-31
2000185,Experian,H1-2024,799,-26.0,5,7,7,4428381.19,0,0,0,40.6,0,2023-08-25,2024-12-31
2000185,Equifax,H2-2024,785,-40.0,10,7,3,9651305.09,6,0,1,32.76,2,2023-04-29,2024-12-31
2000186,Equifax,H1-2023,784,,15,1,3,19604630.59,2,0,0,43.26,2,2023-02-13,2024-12-31
2000186,CIBIL TransUnion,H2-2023,787,37.0,2,7,0,16295016.2,5,0,1,29.52,0,2023-10-15,2024-12-31
2000186,CRIF Highmark,H1-2024,751,1.0,13,8,4,9838774.97,4,1,0,17.53,0,2023-10-13,2024-12-31
2000186,CIBIL TransUnion,H2-2024,754,4.0,6,8,2,14853419.59,4,0,0,43.4,4,2024-01-14,2024-12-31
2000187,CRIF Highmark,H1-2023,588,,10,7,4,5293125.77,3,0,0,61.59,0,2023-03-21,2024-12-31
2000187,Equifax,H2-2023,576,18.0,6,6,1,12527335.96,5,0,0,26.2,2,2024-06-04,2024-12-31
2000187,Equifax,H1-2024,543,-15.0,6,7,6,18635036.64,8,0,2,30.61,1,2024-12-26,2024-12-31
2000187,CIBIL TransUnion,H2-2024,539,-19.0,5,6,0,18925000.5,7,0,2,87.9,2,2023-07-28,2024-12-31
2000188,Experian,H1-2023,900,,10,5,7,14685766.33,4,0,1,0.23,2,2024-05-26,2024-12-31
2000188,CRIF Highmark,H2-2023,872,8.0,5,4,5,4275773.48,3,60,0,41.72,4,2023-05-10,2024-12-31
2000188,CRIF Highmark,H1-2024,849,-15.0,3,7,4,14549576.49,2,1,1,66.2,0,2023-11-17,2024-12-31
2000188,CIBIL TransUnion,H2-2024,900,40.0,8,1,7,7242678.48,3,0,0,43.32,1,2024-06-17,2024-12-31
2000189,Equifax,H1-2023,661,,3,0,0,2620032.36,7,1,0,28.46,0,2023-07-27,2024-12-31
2000189,Experian,H2-2023,699,12.0,8,5,6,3100223.33,5,0,0,74.47,1,2024-09-03,2024-12-31
2000189,Experian,H1-2024,675,-12.0,7,7,4,14084393.43,2,30,0,13.32,0,2024-05-10,2024-12-31
2000189,CIBIL TransUnion,H2-2024,691,4.0,8,3,1,15330760.2,6,0,0,84.08,2,2023-01-15,2024-12-31
2000190,CRIF Highmark,H1-2023,845,,1,3,6,159593.3,2,0,0,79.5,3,2024-01-02,2024-12-31
2000190,Equifax,H2-2023,888,27.0,10,8,7,7140826.39,5,30,1,15.95,0,2023-02-15,2024-12-31
2000190,Experian,H1-2024,895,34.0,2,3,6,4528258.8,5,0,0,24.11,2,2024-06-13,2024-12-31
2000190,Experian,H2-2024,874,13.0,7,8,5,378322.04,8,0,1,88.9,2,2024-07-22,2024-12-31
2000191,CIBIL TransUnion,H1-2023,455,,2,0,1,8116106.04,3,0,0,4.79,1,2023-04-17,2024-12-31
2000191,Experian,H2-2023,485,38.0,15,6,0,9806516.35,3,0,0,69.57,3,2023-03-15,2024-12-31
2000191,Experian,H1-2024,440,-7.0,1,6,2,2250735.05,0,0,0,66.37,4,2024-08-04,2024-12-31
2000191,Equifax,H2-2024,438,-9.0,11,2,1,18311097.25,1,1,0,15.14,0,2023-07-07,2024-12-31
2000192,Equifax,H1-2023,839,,2,5,2,9193705.69,6,0,0,80.96,1,2024-01-04,2024-12-31
2000192,Experian,H2-2023,802,-9.0,14,4,2,6346705.83,4,1,0,57.09,3,2024-02-03,2024-12-31
2000192,Equifax,H1-2024,793,-18.0,14,2,6,13171226.55,8,60,0,51.89,1,2024-06-13,2024-12-31
2000192,CRIF Highmark,H2-2024,786,-25.0,1,2,6,2644833.07,5,0,0,98.72,1,2023-03-24,2024-12-31
2000193,CRIF Highmark,H1-2023,517,,3,0,3,14454828.88,8,60,0,65.72,3,2023-04-01,2024-12-31
2000193,CRIF Highmark,H2-2023,464,-38.0,3,2,6,15997426.16,5,1,0,1.26,3,2024-03-23,2024-12-31
2000193,Equifax,H1-2024,541,39.0,3,5,0,16996013.73,5,0,0,44.84,2,2024-01-16,2024-12-31
2000193,Experian,H2-2024,537,35.0,4,8,4,2311930.44,6,0,1,51.09,0,2023-12-14,2024-12-31
2000194,Experian,H1-2023,796,,9,8,4,15291966.56,7,0,0,52.23,3,2023-08-12,2024-12-31
2000194,Equifax,H2-2023,798,9.0,10,2,7,14711128.39,6,90,0,69.11,0,2024-05-05,2024-12-31
2000194,CIBIL TransUnion,H1-2024,798,9.0,14,5,6,7317882.14,0,60,0,50.48,3,2023-02-28,2024-12-31
2000194,CRIF Highmark,H2-2024,820,31.0,3,8,4,852173.12,1,0,0,72.97,3,2023-10-08,2024-12-31
2000195,Equifax,H1-2023,840,,11,4,0,7160893.59,0,90,0,5.83,0,2024-06-20,2024-12-31
2000195,Experian,H2-2023,816,16.0,3,8,5,14920979.5,5,60,0,64.02,4,2023-02-26,2024-12-31
2000195,Experian,H1-2024,804,4.0,9,0,5,13446062.09,4,0,0,76.85,1,2023-06-05,2024-12-31
2000195,CIBIL TransUnion,H2-2024,797,-3.0,14,3,0,9496874.51,0,1,0,50.06,2,2024-10-20,2024-12-31
2000196,Experian,H1-2023,848,,4,4,3,15181069.0,6,30,0,58.84,3,2023-02-21,2024-12-31
2000196,CRIF Highmark,H2-2023,879,26.0,11,3,6,6808319.58,7,0,0,5.95,0,2024-10-18,2024-12-31
2000196,Equifax,H1-2024,817,-36.0,15,3,0,16906721.46,6,30,0,24.82,4,2024-05-24,2024-12-31
2000196,CIBIL TransUnion,H2-2024,858,5.0,5,6,0,18986709.87,2,0,0,62.16,2,2024-12-25,2024-12-31
2000197,Equifax,H1-2023,858,,1,3,4,6124724.44,1,1,0,80.08,2,2023-01-04,2024-12-31
2000197,CRIF Highmark,H2-2023,807,-26.0,8,4,5,398975.64,5,0,0,69.24,2,2023-08-17,2024-12-31
2000197,Equifax,H1-2024,799,-34.0,13,8,1,3806618.65,5,0,0,65.72,2,2023-01-08,2024-12-31
2000197,Experian,H2-2024,796,-37.0,9,7,5,6435890.59,8,1,0,54.22,0,2024-02-07,2024-12-31
2000198,CRIF Highmark,H1-2023,654,,13,4,3,602686.92,7,0,0,4.03,3,2024-07-13,2024-12-31
2000198,Experian,H2-2023,659,16.0,14,6,2,15260616.52,1,0,0,44.86,2,2023-12-07,2024-12-31
2000198,Equifax,H1-2024,643,0.0,15,8,1,1643105.81,6,0,0,27.54,3,2023-10-26,2024-12-31
2000198,Experian,H2-2024,625,-18.0,13,1,1,5771064.79,1,0,1,67.41,3,2023-02-17,2024-12-31
2000199,CIBIL TransUnion,H1-2023,785,,11,0,2,12772084.33,2,1,0,60.72,2,2023-02-11,2024-12-31
2000199,CRIF Highmark,H2-2023,802,38.0,2,8,3,16603060.81,3,30,2,17.38,4,2024-07-27,2024-12-31
2000199,Experian,H1-2024,739,-25.0,3,8,4,17064097.68,0,30,0,13.87,4,2023-08-02,2024-12-31
2000199,Experian,H2-2024,733,-31.0,3,4,1,18152863.17,1,0,0,87.95,1,2023-12-20,2024-12-31
2000200,CIBIL TransUnion,H1-2023,694,,7,3,3,16983582.78,4,0,0,29.85,0,2023-01-20,2024-12-31
2000200,Equifax,H2-2023,666,7.0,9,1,1,12226396.88,3,0,1,87.57,1,2023-02-25,2024-12-31
2000200,Experian,H1-2024,664,5.0,13,7,0,4048043.53,4,1,0,27.37,0,2024-12-26,2024-12-31
2000200,Experian,H2-2024,657,-2.0,9,0,7,17933397.89,5,0,0,73.95,0,2023-12-07,2024-12-31
2000201,Equifax,H1-2023,357,,11,5,6,16671564.33,4,0,0,39.15,0,2024-05-01,2024-12-31
2000201,Experian,H2-2023,300,-19.0,2,3,4,2157032.58,1,1,0,56.22,2,2023-10-08,2024-12-31
2000201,Experian,H1-2024,345,28.0,6,7,5,4400484.37,1,90,0,83.11,0,2024-06-22,2024-12-31
2000201,CIBIL TransUnion,H2-2024,300,-28.0,3,6,2,4675639.71,3,0,0,40.83,0,2024-08-30,2024-12-31
2000202,CIBIL TransUnion,H1-2023,757,,1,2,0,8912632.71,0,0,0,20.72,4,2023-11-23,2024-12-31
2000202,CIBIL TransUnion,H2-2023,793,27.0,1,8,1,14818213.28,7,0,0,9.06,0,2024-04-22,2024-12-31
2000202,Experian,H1-2024,746,-20.0,15,0,4,8058506.46,6,0,0,58.73,4,2024-04-17,2024-12-31
2000202,Experian,H2-2024,791,25.0,6,8,4,3831712.94,1,90,0,34.34,1,2024-03-16,2024-12-31
2000203,Experian,H1-2023,771,,10,1,3,426147.33,1,0,0,53.0,0,2024-08-22,2024-12-31
2000203,Equifax,H2-2023,834,25.0,13,4,6,6345427.75,2,0,1,55.96,3,2023-12-29,2024-12-31
2000203,Experian,H1-2024,786,-23.0,5,3,0,6130002.45,6,60,0,73.37,1,2024-07-31,2024-12-31
2000203,CRIF Highmark,H2-2024,816,7.0,10,1,0,3917453.49,2,0,1,84.25,2,2023-10-18,2024-12-31
2000204,CRIF Highmark,H1-2023,439,,10,5,1,13958972.33,5,90,1,11.48,0,2024-06-21,2024-12-31
2000204,Experian,H2-2023,428,-14.0,2,1,6,18077653.23,4,0,1,84.66,2,2023-09-15,2024-12-31
2000204,Experian,H1-2024,417,-25.0,11,8,4,2645521.85,3,1,1,99.01,3,2024-11-09,2024-12-31
2000204,CIBIL TransUnion,H2-2024,454,12.0,10,7,3,212245.3,4,1,0,90.97,4,2023-10-29,2024-12-31
2000205,CIBIL TransUnion,H1-2023,384,,11,5,6,9457721.65,8,90,0,41.1,4,2023-03-02,2024-12-31
2000205,CRIF Highmark,H2-2023,371,23.0,2,8,4,15316278.89,0,0,0,81.57,3,2023-08-03,2024-12-31
2000205,Equifax,H1-2024,335,-13.0,11,0,1,8622319.16,3,0,0,59.87,1,2024-05-01,2024-12-31
2000205,CRIF Highmark,H2-2024,332,-16.0,2,7,4,5239307.23,8,0,1,81.17,2,2024-07-09,2024-12-31
2000206,Equifax,H1-2023,765,,11,4,5,4022630.17,2,0,0,86.27,2,2024-09-26,2024-12-31
2000206,CRIF Highmark,H2-2023,716,-27.0,5,8,7,12776407.6,4,0,1,72.9,0,2023-04-28,2024-12-31
2000206,CIBIL TransUnion,H1-2024,738,-5.0,4,3,7,1002918.57,4,0,1,16.58,3,2023-05-23,2024-12-31
2000206,CRIF Highmark,H2-2024,717,-26.0,14,3,1,6762750.67,7,30,0,46.21,1,2023-12-25,2024-12-31
2000207,CIBIL TransUnion,H1-2023,670,,4,6,4,15740120.8,3,1,2,96.87,3,2024-09-28,2024-12-31
2000207,Equifax,H2-2023,665,-4.0,15,2,6,8798122.5,2,0,0,65.55,0,2023-03-25,2024-12-31
2000207,Experian,H1-2024,668,-1.0,8,1,0,15699453.19,2,1,0,87.05,2,2024-11-15,2024-12-31
2000207,CIBIL TransUnion,H2-2024,647,-22.0,7,6,0,5436327.37,3,30,0,20.75,2,2023-10-07,2024-12-31
2000208,CRIF Highmark,H1-2023,842,,13,6,7,18575460.75,7,1,2,88.22,2,2024-03-27,2024-12-31
2000208,CIBIL TransUnion,H2-2023,813,9.0,7,7,0,352578.28,1,0,0,2.08,1,2023-11-03,2024-12-31
2000208,CIBIL TransUnion,H1-2024,789,-15.0,14,8,1,18803193.57,0,1,2,72.82,2,2024-12-15,2024-12-31
2000208,Experian,H2-2024,791,-13.0,5,3,6,6777178.04,4,0,0,12.33,3,2023-07-08,2024-12-31
2000209,CRIF Highmark,H1-2023,795,,6,5,6,9242930.96,7,0,0,86.49,3,2024-06-08,2024-12-31
2000209,CRIF Highmark,H2-2023,813,7.0,5,4,5,3273067.4,8,90,0,31.93,0,2024-07-12,2024-12-31
2000209,Experian,H1-2024,794,-12.0,11,6,7,10360872.3,2,0,0,19.16,2,2024-07-05,2024-12-31
2000209,CRIF Highmark,H2-2024,824,18.0,8,2,7,3012564.23,6,0,1,18.9,3,2023-11-07,2024-12-31
2000210,CRIF Highmark,H1-2023,696,,4,8,4,12665024.41,5,0,0,50.38,4,2023-08-10,2024-12-31
2000210,Experian,H2-2023,716,32.0,11,1,3,6101838.17,0,0,2,39.83,3,2024-11-13,2024-12-31
2000210,CRIF Highmark,H1-2024,669,-15.0,8,1,5,18477775.76,6,0,0,5.01,3,2023-10-04,2024-12-31
2000210,CIBIL TransUnion,H2-2024,720,36.0,1,2,0,9859176.16,3,0,1,86.91,0,2023-10-16,2024-12-31
2000211,Equifax,H1-2023,419,,8,4,1,19870090.99,1,0,0,16.31,4,2023-07-22,2024-12-31
2000211,Experian,H2-2023,491,38.0,4,5,7,6379647.22,7,60,1,37.0,4,2023-06-15,2024-12-31
2000211,CRIF Highmark,H1-2024,458,5.0,15,4,2,4465364.74,7,0,0,23.46,1,2023-10-14,2024-12-31
2000211,Experian,H2-2024,455,2.0,1,3,5,2035284.13,4,0,0,52.38,3,2024-12-05,2024-12-31
2000212,Experian,H1-2023,582,,10,5,0,4870344.8,8,90,0,19.59,3,2023-12-29,2024-12-31
2000212,CIBIL TransUnion,H2-2023,634,26.0,10,3,2,14870605.46,0,1,0,88.95,1,2023-04-12,2024-12-31
2000212,Experian,H1-2024,622,14.0,6,6,5,8938926.84,8,0,0,32.86,2,2023-01-08,2024-12-31
2000212,CIBIL TransUnion,H2-2024,638,30.0,9,6,1,773238.59,7,0,0,32.67,1,2024-05-30,2024-12-31
2000213,CRIF Highmark,H1-2023,784,,12,1,5,11657197.24,5,0,0,73.96,2,2023-03-26,2024-12-31
2000213,CRIF Highmark,H2-2023,752,-40.0,6,6,6,18441183.36,7,0,1,77.62,1,2023-06-21,2024-12-31
2000213,Equifax,H1-2024,801,9.0,6,3,3,16472339.5,2,1,0,24.61,2,2023-07-02,2024-12-31
2000213,CIBIL TransUnion,H2-2024,783,-9.0,11,0,5,18198797.42,6,30,0,14.41,1,2023-10-31,2024-12-31
2000214,CIBIL TransUnion,H1-2023,795,,10,4,6,6793086.94,7,0,0,83.01,4,2023-03-11,2024-12-31
2000214,Equifax,H2-2023,819,13.0,11,8,4,16536462.13,6,60,0,88.7,0,2023-10-29,2024-12-31
2000214,Equifax,H1-2024,791,-15.0,7,0,3,5042460.42,1,60,0,35.25,4,2023-12-07,2024-12-31
2000214,CIBIL TransUnion,H2-2024,801,-5.0,3,8,0,13494704.51,4,30,0,33.98,2,2023-08-06,2024-12-31
2000215,CIBIL TransUnion,H1-2023,705,,11,0,4,8241679.89,4,0,2,10.64,2,2023-11-23,2024-12-31
2000215,Equifax,H2-2023,728,18.0,13,3,3,11848682.66,1,0,0,77.36,0,2024-03-01,2024-12-31
2000215,CIBIL TransUnion,H1-2024,729,19.0,14,8,3,1865017.59,4,0,1,35.75,0,2024-05-13,2024-12-31
2000215,Experian,H2-2024,689,-21.0,10,5,5,19934683.76,1,0,2,91.64,1,2023-04-12,2024-12-31
2000216,CRIF Highmark,H1-2023,797,,11,5,5,18922537.69,5,0,0,96.91,1,2024-07-21,2024-12-31
2000216,Experian,H2-2023,836,32.0,14,8,7,6711964.81,0,60,0,91.29,3,2024-09-08,2024-12-31
2000216,CIBIL TransUnion,H1-2024,780,-24.0,3,8,3,6856608.41,8,0,1,48.08,2,2024-01-26,2024-12-31
2000216,CRIF Highmark,H2-2024,819,15.0,4,1,5,12619393.14,8,1,0,9.97,2,2024-04-20,2024-12-31
2000217,CRIF Highmark,H1-2023,545,,9,5,1,11956892.15,0,0,0,11.99,1,2023-01-27,2024-12-31
2000217,Equifax,H2-2023,494,-13.0,1,8,3,15117523.43,8,0,0,94.11,4,2023-10-06,2024-12-31
2000217,CRIF Highmark,H1-2024,506,-1.0,5,1,1,16215201.8,5,1,1,62.99,4,2023-06-21,2024-12-31
2000217,CIBIL TransUnion,H2-2024,528,21.0,1,6,2,1730495.04,2,1,0,97.42,2,2023-02-01,2024-12-31
2000218,CRIF Highmark,H1-2023,583,,3,4,6,5411651.17,8,0,0,67.96,2,2023-04-11,2024-12-31
2000218,CRIF Highmark,H2-2023,585,18.0,5,3,4,1034143.44,1,1,1,88.0,0,2024-02-29,2024-12-31
2000218,Equifax,H1-2024,555,-12.0,9,3,2,4457835.6,8,0,0,8.63,1,2023-04-14,2024-12-31
2000218,CRIF Highmark,H2-2024,553,-14.0,8,4,1,12847296.51,1,0,0,74.5,0,2024-04-21,2024-12-31
2000219,Experian,H1-2023,787,,9,4,5,16012935.1,8,0,0,8.87,1,2023-10-13,2024-12-31
2000219,Equifax,H2-2023,843,24.0,13,3,3,14563546.36,0,1,1,25.1,4,2024-07-13,2024-12-31
2000219,Equifax,H1-2024,787,-32.0,14,8,1,16891911.75,2,0,0,67.86,3,2024-04-10,2024-12-31
2000219,CRIF Highmark,H2-2024,807,-12.0,10,6,0,530777.8,6,1,0,52.42,2,2024-08-09,2024-12-31
2000220,CIBIL TransUnion,H1-2023,335,,4,3,2,14731100.76,6,0,0,88.92,2,2024-10-23,2024-12-31
2000220,CRIF Highmark,H2-2023,300,-27.0,8,6,3,13403632.4,7,1,1,23.93,0,2024-07-20,2024-12-31
2000220,Equifax,H1-2024,332,31.0,14,0,5,5154682.72,4,0,1,77.49,1,2024-05-08,2024-12-31
2000220,CIBIL TransUnion,H2-2024,300,-16.0,6,4,2,1749362.03,2,0,0,5.11,2,2024-04-18,2024-12-31
2000221,Experian,H1-2023,746,,11,4,4,14467231.98,2,0,0,12.39,4,2023-04-30,2024-12-31
2000221,Equifax,H2-2023,810,30.0,5,8,0,13015773.05,0,0,0,98.81,2,2023-04-05,2024-12-31
2000221,Equifax,H1-2024,795,15.0,1,5,2,15396976.45,3,0,0,2.23,1,2024-04-02,2024-12-31
2000221,CIBIL TransUnion,H2-2024,759,-21.0,9,8,2,3636175.3,7,0,2,64.09,2,2024-10-16,2024-12-31
2000222,CIBIL TransUnion,H1-2023,747,,7,3,4,16780828.13,6,0,0,29.09,3,2023-01-24,2024-12-31
2000222,CRIF Highmark,H2-2023,738,-17.0,15,7,2,15225640.63,6,0,0,97.46,0,2023-08-29,2024-12-31
2000222,CIBIL TransUnion,H1-2024,782,27.0,5,5,0,17453370.33,7,0,0,14.45,4,2024-12-09,2024-12-31
2000222,Equifax,H2-2024,725,-30.0,10,4,4,1881140.78,1,0,0,56.52,3,2023-09-14,2024-12-31
2000223,Equifax,H1-2023,732,,11,8,7,19004844.23,0,0,0,57.58,2,2023-09-23,2024-12-31
2000223,CIBIL TransUnion,H2-2023,699,7.0,1,0,0,9783939.31,5,0,0,65.53,1,2023-10-11,2024-12-31
2000223,Equifax,H1-2024,719,27.0,3,8,1,19075316.24,8,0,0,82.5,0,2024-09-20,2024-12-31
2000223,CIBIL TransUnion,H2-2024,652,-40.0,8,1,7,671613.09,0,0,0,3.79,0,2023-08-18,2024-12-31
2000224,Experian,H1-2023,835,,8,8,0,12170472.31,1,60,1,85.28,4,2024-07-21,2024-12-31
2000224,CRIF Highmark,H2-2023,828,-16.0,8,3,5,16927710.3,6,60,1,49.71,4,2023-10-29,2024-12-31
2000224,Equifax,H1-2024,881,37.0,15,5,6,10991465.33,1,1,0,60.93,4,2024-07-08,2024-12-31
2000224,CIBIL TransUnion,H2-2024,842,-2.0,4,8,7,19788527.69,3,1,1,37.85,1,2023-07-20,2024-12-31
2000225,Equifax,H1-2023,638,,7,7,5,16041815.46,8,0,0,13.02,4,2023-12-07,2024-12-31
2000225,Equifax,H2-2023,658,20.0,1,5,7,11648773.58,7,0,2,0.51,1,2024-07-26,2024-12-31
2000225,Equifax,H1-2024,667,29.0,6,2,0,803373.77,4,30,0,7.56,1,2023-12-14,2024-12-31
2000225,CIBIL TransUnion,H2-2024,669,31.0,5,8,4,16740014.19,5,1,0,36.2,4,2024-02-08,2024-12-31
2000226,Experian,H1-2023,614,,12,8,7,10700298.59,1,30,2,36.21,3,2024-11-30,2024-12-31
2000226,CRIF Highmark,H2-2023,619,27.0,12,3,2,14453250.19,6,0,0,42.05,3,2023-07-09,2024-12-31
2000226,Equifax,H1-2024,584,-8.0,5,3,0,8838077.85,4,0,0,59.74,0,2023-11-11,2024-12-31
2000226,Equifax,H2-2024,609,17.0,14,7,6,5632697.54,1,0,0,83.39,4,2024-11-21,2024-12-31
2000227,Equifax,H1-2023,799,,4,2,6,19364785.38,6,90,0,17.28,4,2024-04-26,2024-12-31
2000227,CRIF Highmark,H2-2023,768,-29.0,10,4,4,18068434.93,2,1,0,55.63,4,2024-03-02,2024-12-31
