txn_id,loan_id,txn_date,txn_amount,txn_type,payment_mode,instrument_no,bounce_flag,bounce_reason,penal_interest_levied,utr_number,load_date
5003720,1000133,2022-06-15,624383.93,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR43677851725,2024-12-31
5003721,1000133,2022-07-15,587628.39,Pre-Closure,NEFT,,False,,0.0,UTR96309699438,2024-12-31
5003722,1000133,2022-08-14,611116.72,Penal Charge Recovery,Standing Instruction - SI,,False,,0.0,UTR94022428518,2024-12-31
5003723,1000133,2022-09-13,582200.34,Overdue Recovery,NACH,,True,Insufficient Funds,12123.59,UTR42104246129,2024-12-31
5003724,1000133,2022-10-13,624248.15,Overdue Recovery,Standing Instruction - SI,CHQ838325,False,,0.0,UTR71868670063,2024-12-31
5003725,1000133,2022-11-12,611625.7,Overdue Recovery,UPI,,False,,0.0,UTR95776971976,2024-12-31
5003726,1000398,2021-01-13,849785.43,EMI - Regular,UPI,,False,,0.0,UTR47614002946,2024-12-31
5003727,1000398,2021-02-12,830264.69,EMI - Regular,Cash,,False,,0.0,UTR88870985008,2024-12-31
5003728,1000398,2021-03-14,833824.75,EMI - Regular,NEFT,,True,Dormant Account,17165.35,UTR70722448990,2024-12-31
5003729,1000398,2021-04-13,827420.53,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR91686155028,2024-12-31
5003730,1000398,2021-05-13,854722.9,Penal Charge Recovery,NACH,,False,,0.0,UTR76266206723,2024-12-31
5003731,1000398,2021-06-12,864056.83,EMI - Regular,NEFT,CHQ979569,False,,0.0,UTR28291883330,2024-12-31
5003732,1000398,2021-07-12,878432.38,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR11201495008,2024-12-31
5003733,1000398,2021-08-11,894734.8,EMI - Regular,Cash,,False,,0.0,UTR10549965641,2024-12-31
5003734,1000398,2021-09-10,847757.96,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR43828510355,2024-12-31
5003735,1000398,2021-10-10,838202.16,EMI - Regular,Cash,,False,,0.0,UTR72286482888,2024-12-31
5003736,1000398,2021-11-09,874618.44,EMI - Regular,Cheque - PDC,,False,,0.0,UTR30799135985,2024-12-31
5003737,1000398,2021-12-09,897374.13,Pre-Closure,Cheque - PDC,,False,,0.0,UTR30311968378,2024-12-31
5003738,1000398,2022-01-08,835411.51,EMI - Regular,Cash,CHQ818094,False,,0.0,UTR21007052906,2024-12-31
5003739,1000398,2022-02-07,872465.16,EMI - Regular,NEFT,,False,,0.0,UTR67988433835,2024-12-31
5003740,1000398,2022-03-09,825446.14,Overdue Recovery,NACH,,False,,0.0,UTR65001331750,2024-12-31
5003741,1000398,2022-04-08,878191.24,EMI - Regular,Cash,,True,NACH Mandate Rejected,17165.35,UTR30236980142,2024-12-31
5003742,1000398,2022-05-08,871856.57,EMI - Regular,RTGS,,False,,0.0,UTR89916034914,2024-12-31
5003743,1000398,2022-06-07,899167.61,Bounce Recovery,UPI,,False,,0.0,UTR98590021104,2024-12-31
5003744,1000398,2022-07-07,828811.92,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR52153895443,2024-12-31
5003745,1000398,2022-08-06,872039.87,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR37670868439,2024-12-31
5003746,1000053,2019-10-17,4326398.52,EMI - Regular,RTGS,,False,,0.0,UTR75012019017,2024-12-31
5003747,1000053,2019-11-16,4082940.23,EMI - Regular,NACH,,False,,0.0,UTR64751793701,2024-12-31
5003748,1000053,2019-12-16,4150648.26,EMI - Regular,RTGS,,False,,0.0,UTR80040539826,2024-12-31
5003749,1000053,2020-01-15,4143534.77,EMI - Regular,NACH,,False,,0.0,UTR61639785269,2024-12-31
5003750,1000053,2020-02-14,4001194.55,EMI - Regular,NEFT,CHQ835825,False,,0.0,UTR78121319203,2024-12-31
5003751,1000053,2020-03-15,4031924.44,EMI - Regular,Cash,,False,,0.0,UTR69574941266,2024-12-31
5003752,1000070,2021-04-03,485446.21,EMI - Regular,Standing Instruction - SI,CHQ114859,True,Signature Mismatch,9558.65,UTR20971639244,2024-12-31
5003753,1000070,2021-05-03,470224.25,EMI - Regular,Cheque - PDC,,False,,0.0,UTR60444486375,2024-12-31
5003754,1000070,2021-06-02,484698.83,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR66466576765,2024-12-31
5003755,1000070,2021-07-02,469443.01,EMI - Regular,RTGS,,False,,0.0,UTR99503053694,2024-12-31
5003756,1000070,2021-08-01,462869.93,EMI - Regular,UPI,,False,,0.0,UTR35654287269,2024-12-31
5003757,1000070,2021-08-31,472630.92,EMI - Regular,Cash,,False,,0.0,UTR61778469218,2024-12-31
5003758,1000199,2019-07-06,127118.71,EMI - Regular,RTGS,CHQ885549,False,,0.0,UTR48587609499,2024-12-31
5003759,1000199,2019-08-05,132174.89,EMI - Part Pre-Payment,NACH,,False,,0.0,UTR36389286632,2024-12-31
5003760,1000199,2019-09-04,131467.83,Pre-Closure,NACH,,False,,0.0,UTR62949601844,2024-12-31
5003761,1000199,2019-10-04,126616.58,EMI - Regular,RTGS,,False,,0.0,UTR80320416490,2024-12-31
5003762,1000199,2019-11-03,129947.31,EMI - Regular,RTGS,,False,,0.0,UTR95996403089,2024-12-31
5003763,1000199,2019-12-03,132029.09,EMI - Regular,RTGS,,False,,0.0,UTR99564378785,2024-12-31
5003764,1000199,2020-01-02,133977.83,Overdue Recovery,NACH,,False,,0.0,UTR75850383449,2024-12-31
5003765,1000199,2020-02-01,128729.11,Overdue Recovery,Cash,,False,,0.0,UTR33932771729,2024-12-31
5003766,1000199,2020-03-02,122879.19,EMI - Regular,UPI,,False,,0.0,UTR18121745028,2024-12-31
5003767,1000199,2020-04-01,126462.62,Foreclosure,RTGS,,False,,0.0,UTR19978585433,2024-12-31
5003768,1000199,2020-05-01,133370.45,EMI - Regular,UPI,,True,Insufficient Funds,2554.66,UTR34226088139,2024-12-31
5003769,1000199,2020-05-31,130048.15,EMI - Part Pre-Payment,RTGS,,False,,0.0,UTR76236919208,2024-12-31
5003770,1000199,2020-06-30,126710.17,Interest Only,NEFT,,False,,0.0,UTR26090215434,2024-12-31
5003771,1000199,2020-07-30,133996.05,Overdue Recovery,NACH,,False,,0.0,UTR80016634792,2024-12-31
5003772,1000199,2020-08-29,129142.25,EMI - Regular,UPI,,True,Technical Reject - Bank,2554.66,UTR63938157045,2024-12-31
5003773,1000199,2020-09-28,123288.05,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR21562089139,2024-12-31
5003774,1000199,2020-10-28,130031.88,Penal Charge Recovery,Cheque - PDC,,False,,0.0,UTR60468376698,2024-12-31
5003775,1000199,2020-11-27,123522.96,EMI - Regular,NEFT,,False,,0.0,UTR76607629436,2024-12-31
5003776,1000199,2020-12-27,124547.84,EMI - Regular,RTGS,,True,Dormant Account,2554.66,UTR83319535564,2024-12-31
5003777,1000199,2021-01-26,122158.56,EMI - Regular,Cheque - PDC,,False,,0.0,UTR15385677796,2024-12-31
5003778,1000199,2021-02-25,126555.42,EMI - Regular,Cash,,False,,0.0,UTR53943955240,2024-12-31
5003779,1000199,2021-03-27,127498.0,EMI - Part Pre-Payment,RTGS,,False,,0.0,UTR16300239181,2024-12-31
5003780,1000199,2021-04-26,128953.75,EMI - Regular,Cash,,False,,0.0,UTR27454151170,2024-12-31
5003781,1000199,2021-05-26,131765.59,EMI - Regular,NEFT,,False,,0.0,UTR96820315872,2024-12-31
5003782,1000199,2021-06-25,122869.75,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR63319855010,2024-12-31
5003783,1000199,2021-07-25,121924.76,EMI - Regular,Cheque - PDC,,False,,0.0,UTR67518319385,2024-12-31
5003784,1000199,2021-08-24,121901.21,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR12634581757,2024-12-31
5003785,1000199,2021-09-23,125577.01,EMI - Part Pre-Payment,RTGS,,False,,0.0,UTR96410518499,2024-12-31
5003786,1000199,2021-10-23,121777.01,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR22359129480,2024-12-31
5003787,1000199,2021-11-22,132491.72,Interest Only,RTGS,,False,,0.0,UTR70779288929,2024-12-31
5003788,1000199,2021-12-22,129912.17,Overdue Recovery,NACH,,False,,0.0,UTR19762293612,2024-12-31
5003789,1000199,2022-01-21,125917.01,Overdue Recovery,Standing Instruction - SI,CHQ662167,False,,0.0,UTR67860592349,2024-12-31
5003790,1000199,2022-02-20,133368.88,EMI - Regular,NACH,,False,,0.0,UTR12655540669,2024-12-31
5003791,1000199,2022-03-22,129317.05,EMI - Part Pre-Payment,RTGS,,False,,0.0,UTR11634929010,2024-12-31
5003792,1000457,2024-03-03,588697.08,EMI - Part Pre-Payment,Cheque - PDC,,False,,0.0,UTR52225061472,2024-12-31
5003793,1000457,2024-04-02,603269.23,EMI - Part Pre-Payment,Standing Instruction - SI,,False,,0.0,UTR29268335770,2024-12-31
5003794,1000457,2024-05-02,552240.87,Bounce Recovery,NEFT,,False,,0.0,UTR48988372811,2024-12-31
5003795,1000457,2024-06-01,600544.0,EMI - Regular,UPI,,False,,0.0,UTR16460478450,2024-12-31
5003796,1000457,2024-07-01,561579.57,EMI - Regular,Cheque - PDC,,False,,0.0,UTR91443307155,2024-12-31
5003797,1000457,2024-07-31,590402.38,EMI - Part Pre-Payment,Cheque - PDC,,False,,0.0,UTR59013966787,2024-12-31
5003798,1000457,2024-08-30,548362.15,Interest Only,NACH,,False,,0.0,UTR28943013559,2024-12-31
5003799,1000457,2024-09-29,595742.82,EMI - Regular,NEFT,,False,,0.0,UTR30613671466,2024-12-31
5003800,1000457,2024-10-29,599736.84,EMI - Regular,Cheque - PDC,,True,Technical Reject - Bank,11498.44,UTR66234746408,2024-12-31
5003801,1000457,2024-11-28,601830.11,EMI - Regular,NEFT,CHQ818888,False,,0.0,UTR88366639300,2024-12-31
5003802,1000457,2024-12-28,597016.39,EMI - Part Pre-Payment,Cash,,False,,0.0,UTR36162590948,2024-12-31
5003803,1000288,2024-04-02,826267.12,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR75298954467,2024-12-31
5003804,1000288,2024-05-02,875220.9,EMI - Regular,NEFT,,False,,0.0,UTR30608430801,2024-12-31
5003805,1000288,2024-06-01,906223.34,Overdue Recovery,Cheque - PDC,,False,,0.0,UTR15954213674,2024-12-31
5003806,1000288,2024-07-01,866095.51,EMI - Regular,Cash,,False,,0.0,UTR57645105292,2024-12-31
5003807,1000288,2024-07-31,859053.75,EMI - Regular,Cash,,False,,0.0,UTR75644111530,2024-12-31
5003808,1000288,2024-08-30,899177.55,EMI - Regular,Cash,CHQ166008,False,,0.0,UTR51818704290,2024-12-31
5003809,1000288,2024-09-29,894643.74,Penal Charge Recovery,Cheque - PDC,,False,,0.0,UTR13142044547,2024-12-31
5003810,1000288,2024-10-29,888660.1,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR55468395141,2024-12-31
5003811,1000288,2024-11-28,830845.01,EMI - Regular,UPI,,False,,0.0,UTR39433248165,2024-12-31
5003812,1000288,2024-12-28,900763.66,Bounce Recovery,UPI,,False,,0.0,UTR30719737959,2024-12-31
5003813,1000123,2020-04-04,225849.94,EMI - Regular,NACH,,False,,0.0,UTR43727292760,2024-12-31
5003814,1000123,2020-05-04,225347.04,EMI - Regular,NEFT,,False,,0.0,UTR45056489815,2024-12-31
5003815,1000123,2020-06-03,234457.91,EMI - Regular,Cheque - PDC,,False,,0.0,UTR84818212766,2024-12-31
5003816,1000123,2020-07-03,235092.46,EMI - Regular,NACH,,False,,0.0,UTR52689358037,2024-12-31
5003817,1000123,2020-08-02,247805.13,EMI - Regular,Cheque - PDC,,False,,0.0,UTR22660680629,2024-12-31
5003818,1000123,2020-09-01,245756.16,EMI - Regular,Cheque - PDC,,False,,0.0,UTR76288039798,2024-12-31
5003819,1000123,2020-10-01,247943.13,EMI - Regular,RTGS,,False,,0.0,UTR53445536696,2024-12-31
5003820,1000123,2020-10-31,246743.07,Penal Charge Recovery,RTGS,,False,,0.0,UTR52899221489,2024-12-31
5003821,1000123,2020-11-30,243632.7,Bounce Recovery,NACH,,False,,0.0,UTR14509920622,2024-12-31
5003822,1000123,2020-12-30,232657.34,EMI - Regular,UPI,,False,,0.0,UTR53124843836,2024-12-31
5003823,1000123,2021-01-29,229738.93,Interest Only,Cash,,False,,0.0,UTR41271055206,2024-12-31
5003824,1000123,2021-02-28,233417.0,EMI - Regular,UPI,,False,,0.0,UTR37217882564,2024-12-31
5003825,1000123,2021-03-30,240838.17,EMI - Regular,NEFT,CHQ518361,False,,0.0,UTR38869157971,2024-12-31
5003826,1000123,2021-04-29,240743.73,EMI - Regular,NEFT,,False,,0.0,UTR28742725967,2024-12-31
5003827,1000123,2021-05-29,226951.72,EMI - Regular,UPI,,False,,0.0,UTR18324285372,2024-12-31
5003828,1000123,2021-06-28,229554.91,EMI - Regular,NEFT,,False,,0.0,UTR14124532457,2024-12-31
5003829,1000123,2021-07-28,241675.48,EMI - Regular,Cheque - PDC,,True,Account Closed,4727.49,UTR44788846044,2024-12-31
5003830,1000123,2021-08-27,245154.08,EMI - Regular,NEFT,,False,,0.0,UTR53556329165,2024-12-31
5003831,1000123,2021-09-26,244481.17,EMI - Regular,Cheque - PDC,,False,,0.0,UTR14453504974,2024-12-31
5003832,1000123,2021-10-26,245631.03,EMI - Regular,NEFT,,False,,0.0,UTR18901699072,2024-12-31
5003833,1000123,2021-11-25,232875.39,EMI - Regular,NEFT,,False,,0.0,UTR78459065669,2024-12-31
5003834,1000123,2021-12-25,243314.07,EMI - Regular,NEFT,,False,,0.0,UTR23168341653,2024-12-31
5003835,1000123,2022-01-24,240977.41,EMI - Regular,Standing Instruction - SI,CHQ756532,False,,0.0,UTR66854361932,2024-12-31
5003836,1000123,2022-02-23,225488.08,EMI - Regular,NEFT,,False,,0.0,UTR94253942402,2024-12-31
5003837,1000123,2022-03-25,226770.94,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR85456056653,2024-12-31
5003838,1000123,2022-04-24,246737.77,EMI - Regular,UPI,,False,,0.0,UTR93034222339,2024-12-31
5003839,1000123,2022-05-24,224781.9,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR60972649357,2024-12-31
5003840,1000123,2022-06-23,231947.24,EMI - Regular,UPI,,False,,0.0,UTR16397176740,2024-12-31
5003841,1000123,2022-07-23,228234.5,EMI - Regular,RTGS,,False,,0.0,UTR79614526431,2024-12-31
5003842,1000230,2021-07-01,1119504.89,EMI - Regular,NACH,,False,,0.0,UTR49003448775,2024-12-31
5003843,1000230,2021-07-31,1075335.16,EMI - Regular,NACH,,False,,0.0,UTR15479792746,2024-12-31
5003844,1000230,2021-08-30,1046500.64,EMI - Regular,RTGS,,False,,0.0,UTR46220101334,2024-12-31
5003845,1000230,2021-09-29,1078234.48,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR20734715860,2024-12-31
5003846,1000230,2021-10-29,1084860.96,Overdue Recovery,UPI,,False,,0.0,UTR19770307196,2024-12-31
5003847,1000230,2021-11-28,1072869.64,EMI - Regular,NEFT,CHQ964773,False,,0.0,UTR80810604050,2024-12-31
5003848,1000230,2021-12-28,1085670.06,Penal Charge Recovery,RTGS,,False,,0.0,UTR79545999630,2024-12-31
5003849,1000230,2022-01-27,1078665.41,EMI - Regular,NACH,,False,,0.0,UTR67698713304,2024-12-31
5003850,1000230,2022-02-26,1091974.88,Bounce Recovery,Cash,,False,,0.0,UTR13228928836,2024-12-31
5003851,1000230,2022-03-28,1114655.23,EMI - Part Pre-Payment,Cash,,False,,0.0,UTR16223666134,2024-12-31
5003852,1000230,2022-04-27,1119222.01,EMI - Regular,Cash,,False,,0.0,UTR97034235893,2024-12-31
5003853,1000230,2022-05-27,1067308.08,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR14474064731,2024-12-31
5003854,1000230,2022-06-26,1122336.65,EMI - Regular,Cash,,False,,0.0,UTR34356105473,2024-12-31
5003855,1000230,2022-07-26,1062097.58,EMI - Regular,Cheque - PDC,,False,,0.0,UTR28131868034,2024-12-31
5003856,1000230,2022-08-25,1050392.84,EMI - Regular,Cash,,False,,0.0,UTR60128737037,2024-12-31
5003857,1000230,2022-09-24,1041138.03,Interest Only,Cheque - PDC,,False,,0.0,UTR75732842939,2024-12-31
5003858,1000230,2022-10-24,1083992.31,EMI - Regular,RTGS,,False,,0.0,UTR27985487506,2024-12-31
5003859,1000230,2022-11-23,1068037.52,Penal Charge Recovery,Cash,,False,,0.0,UTR34806053770,2024-12-31
5003860,1000230,2022-12-23,1064735.3,EMI - Regular,UPI,,False,,0.0,UTR46715099395,2024-12-31
5003861,1000230,2023-01-22,1048090.03,EMI - Regular,RTGS,,False,,0.0,UTR64430116435,2024-12-31
5003862,1000230,2023-02-21,1054100.73,EMI - Regular,Cheque - PDC,,True,Account Closed,21418.72,UTR84516829383,2024-12-31
5003863,1000230,2023-03-23,1080527.63,EMI - Regular,Cash,,False,,0.0,UTR81451384453,2024-12-31
5003864,1000230,2023-04-22,1040921.23,EMI - Regular,RTGS,,False,,0.0,UTR48366637441,2024-12-31
5003865,1000230,2023-05-22,1054810.34,EMI - Regular,Standing Instruction - SI,CHQ450614,False,,0.0,UTR23335513110,2024-12-31
5003866,1000230,2023-06-21,1024915.33,Pre-Closure,NACH,,False,,0.0,UTR28071779135,2024-12-31
5003867,1000230,2023-07-21,1113700.43,EMI - Part Pre-Payment,NACH,,False,,0.0,UTR24717919004,2024-12-31
5003868,1000230,2023-08-20,1101350.05,Overdue Recovery,Cash,,False,,0.0,UTR28981948359,2024-12-31
5003869,1000230,2023-09-19,1102063.22,EMI - Regular,UPI,,False,,0.0,UTR96328430559,2024-12-31
5003870,1000230,2023-10-19,1088312.53,EMI - Regular,Cheque - PDC,,False,,0.0,UTR43565552300,2024-12-31
5003871,1000230,2023-11-18,1064196.64,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR81524153537,2024-12-31
5003872,1000028,2019-10-29,53446.89,EMI - Regular,Standing Instruction - SI,,True,Dormant Account,1074.9,UTR95361319741,2024-12-31
5003873,1000028,2019-11-28,53951.28,EMI - Regular,NACH,,False,,0.0,UTR45889859883,2024-12-31
5003874,1000028,2019-12-28,55267.33,EMI - Regular,Standing Instruction - SI,,True,NACH Mandate Rejected,1074.9,UTR18070923280,2024-12-31
5003875,1000028,2020-01-27,53256.22,EMI - Regular,RTGS,CHQ787532,False,,0.0,UTR53281537257,2024-12-31
5003876,1000028,2020-02-26,56172.11,Penal Charge Recovery,UPI,,False,,0.0,UTR43826696410,2024-12-31
5003877,1000028,2020-03-27,56302.02,Pre-Closure,UPI,,False,,0.0,UTR69157746721,2024-12-31
5003878,1000028,2020-04-26,54711.72,EMI - Regular,UPI,,False,,0.0,UTR91183429273,2024-12-31
5003879,1000028,2020-05-26,53006.96,Overdue Recovery,Cheque - PDC,CHQ649499,False,,0.0,UTR15850593698,2024-12-31
5003880,1000028,2020-06-25,53036.51,EMI - Regular,Cheque - PDC,,False,,0.0,UTR33230387964,2024-12-31
5003881,1000362,2019-04-14,768100.12,EMI - Regular,UPI,,False,,0.0,UTR93387990496,2024-12-31
5003882,1000362,2019-05-14,772047.57,EMI - Regular,NACH,CHQ742837,False,,0.0,UTR64335091543,2024-12-31
5003883,1000362,2019-06-13,769857.68,EMI - Regular,NEFT,,False,,0.0,UTR17684544207,2024-12-31
5003884,1000362,2019-07-13,760987.56,EMI - Regular,NACH,,True,NACH Mandate Rejected,14815.57,UTR15515838461,2024-12-31
5003885,1000362,2019-08-12,742177.73,EMI - Regular,NEFT,,False,,0.0,UTR75050443096,2024-12-31
5003886,1000362,2019-09-11,727506.3,EMI - Regular,Cheque - PDC,,False,,0.0,UTR22378695545,2024-12-31
5003887,1000362,2019-10-11,741153.76,EMI - Regular,Cheque - PDC,,False,,0.0,UTR37846231166,2024-12-31
5003888,1000362,2019-11-10,720989.3,EMI - Regular,UPI,,False,,0.0,UTR71865839413,2024-12-31
5003889,1000362,2019-12-10,717701.63,EMI - Regular,UPI,,True,Dormant Account,14815.57,UTR70944777512,2024-12-31
5003890,1000362,2020-01-09,738966.57,EMI - Regular,NEFT,CHQ970660,False,,0.0,UTR35937968269,2024-12-31
5003891,1000362,2020-02-08,756278.14,EMI - Regular,Cheque - PDC,CHQ704512,False,,0.0,UTR18731766022,2024-12-31
5003892,1000362,2020-03-09,739529.12,EMI - Regular,NEFT,,False,,0.0,UTR96745346149,2024-12-31
5003893,1000362,2020-04-08,749057.52,EMI - Regular,UPI,,False,,0.0,UTR86986077543,2024-12-31
5003894,1000362,2020-05-08,714980.84,EMI - Regular,NEFT,CHQ486491,True,Technical Reject - Bank,14815.57,UTR62534203774,2024-12-31
5003895,1000362,2020-06-07,743652.61,EMI - Regular,UPI,,True,Signature Mismatch,14815.57,UTR51376735801,2024-12-31
5003896,1000362,2020-07-07,724154.97,EMI - Regular,Cheque - PDC,CHQ338474,False,,0.0,UTR80347585365,2024-12-31
5003897,1000362,2020-08-06,746713.52,Pre-Closure,Cheque - PDC,CHQ837877,True,Technical Reject - Bank,14815.57,UTR87575075585,2024-12-31
5003898,1000362,2020-09-05,736249.14,Pre-Closure,UPI,,False,,0.0,UTR22316615718,2024-12-31
5003899,1000362,2020-10-05,764994.22,EMI - Regular,NEFT,,False,,0.0,UTR43112264978,2024-12-31
5003900,1000362,2020-11-04,717257.51,EMI - Regular,RTGS,,True,Payment Stopped by Drawer,14815.57,UTR56882168160,2024-12-31
5003901,1000362,2020-12-04,767989.38,EMI - Regular,NACH,CHQ703772,True,Technical Reject - Bank,14815.57,UTR73545141719,2024-12-31
5003902,1000362,2021-01-03,738971.23,Overdue Recovery,UPI,,False,,0.0,UTR34318720075,2024-12-31
5003903,1000362,2021-02-02,707895.93,EMI - Regular,NEFT,,False,,0.0,UTR28253209225,2024-12-31
5003904,1000362,2021-03-04,751448.47,Interest Only,Standing Instruction - SI,CHQ910665,False,,0.0,UTR96798703761,2024-12-31
5003905,1000362,2021-04-03,756071.81,EMI - Regular,Cheque - PDC,,True,NACH Mandate Rejected,14815.57,UTR60785010094,2024-12-31
5003906,1000362,2021-05-03,738217.58,EMI - Regular,RTGS,,False,,0.0,UTR11651775334,2024-12-31
5003907,1000362,2021-06-02,743066.61,EMI - Regular,NEFT,,False,,0.0,UTR28864239601,2024-12-31
5003908,1000325,2020-01-28,182632.32,EMI - Regular,UPI,,False,,0.0,UTR56864038213,2024-12-31
5003909,1000325,2020-02-27,167003.2,EMI - Regular,Cheque - PDC,,False,,0.0,UTR22673612138,2024-12-31
5003910,1000325,2020-03-28,166530.48,EMI - Regular,Cash,,False,,0.0,UTR94497119991,2024-12-31
5003911,1000325,2020-04-27,181120.97,EMI - Regular,NEFT,,False,,0.0,UTR25399250429,2024-12-31
5003912,1000325,2020-05-27,176197.26,Interest Only,UPI,,False,,0.0,UTR13344185491,2024-12-31
5003913,1000325,2020-06-26,180446.37,EMI - Regular,Cash,,False,,0.0,UTR38947830677,2024-12-31
5003914,1000325,2020-07-26,173114.42,EMI - Regular,NACH,,False,,0.0,UTR73331762164,2024-12-31
5003915,1000325,2020-08-25,169314.98,EMI - Regular,UPI,,False,,0.0,UTR46942397178,2024-12-31
5003916,1000325,2020-09-24,172004.15,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR82819654906,2024-12-31
5003917,1000325,2020-10-24,168592.1,Overdue Recovery,Cheque - PDC,,False,,0.0,UTR75047227126,2024-12-31
5003918,1000325,2020-11-23,171291.54,EMI - Regular,Cash,,False,,0.0,UTR67394195804,2024-12-31
5003919,1000325,2020-12-23,182111.06,Penal Charge Recovery,Cheque - PDC,,False,,0.0,UTR23901299394,2024-12-31
5003920,1000325,2021-01-22,167128.28,EMI - Regular,NEFT,,False,,0.0,UTR97216955610,2024-12-31
5003921,1000325,2021-02-21,177896.89,EMI - Regular,Cash,,True,Insufficient Funds,3501.21,UTR94720186963,2024-12-31
5003922,1000325,2021-03-23,169731.75,Overdue Recovery,UPI,,False,,0.0,UTR58649954624,2024-12-31
5003923,1000325,2021-04-22,177420.63,EMI - Regular,NEFT,,False,,0.0,UTR96625385602,2024-12-31
5003924,1000325,2021-05-22,174678.57,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR38147169874,2024-12-31
5003925,1000325,2021-06-21,177837.72,EMI - Regular,UPI,,False,,0.0,UTR39929601995,2024-12-31
5003926,1000325,2021-07-21,179496.59,EMI - Regular,Cash,,False,,0.0,UTR68592067066,2024-12-31
5003927,1000325,2021-08-20,176924.8,Bounce Recovery,Standing Instruction - SI,,False,,0.0,UTR24614616101,2024-12-31
5003928,1000325,2021-09-19,177620.02,EMI - Regular,UPI,CHQ661438,False,,0.0,UTR34458663034,2024-12-31
5003929,1000325,2021-10-19,168362.26,EMI - Regular,UPI,,False,,0.0,UTR39317402821,2024-12-31
5003930,1000325,2021-11-18,176821.65,EMI - Regular,Cash,,False,,0.0,UTR60139326994,2024-12-31
5003931,1000325,2021-12-18,167704.94,EMI - Regular,NACH,,False,,0.0,UTR13887267927,2024-12-31
5003932,1000325,2022-01-17,172429.66,Foreclosure,NACH,CHQ945251,False,,0.0,UTR15509534193,2024-12-31
5003933,1000325,2022-02-16,167569.79,EMI - Regular,UPI,CHQ206275,False,,0.0,UTR89511833757,2024-12-31
5003934,1000325,2022-03-18,171132.94,EMI - Regular,RTGS,,False,,0.0,UTR38919341684,2024-12-31
5003935,1000325,2022-04-17,174666.04,EMI - Regular,UPI,CHQ215134,False,,0.0,UTR65515738732,2024-12-31
5003936,1000325,2022-05-17,171108.89,EMI - Regular,NEFT,,False,,0.0,UTR59027708440,2024-12-31
5003937,1000489,2019-08-07,240975.21,EMI - Regular,UPI,,False,,0.0,UTR66352936505,2024-12-31
5003938,1000489,2019-09-06,257598.61,EMI - Regular,NACH,,False,,0.0,UTR19394197057,2024-12-31
5003939,1000489,2019-10-06,243474.15,Overdue Recovery,Standing Instruction - SI,,False,,0.0,UTR22350541996,2024-12-31
5003940,1000489,2019-11-05,250293.62,Overdue Recovery,RTGS,,False,,0.0,UTR33636807141,2024-12-31
5003941,1000489,2019-12-05,246876.68,EMI - Regular,NACH,,False,,0.0,UTR45521293177,2024-12-31
5003942,1000489,2020-01-04,265415.83,EMI - Regular,RTGS,,False,,0.0,UTR54700093282,2024-12-31
5003943,1000489,2020-02-03,256238.13,EMI - Regular,NEFT,,False,,0.0,UTR93627117679,2024-12-31
5003944,1000489,2020-03-04,260777.05,Bounce Recovery,NEFT,,False,,0.0,UTR32432687449,2024-12-31
5003945,1000489,2020-04-03,258444.67,Pre-Closure,UPI,,False,,0.0,UTR13605773988,2024-12-31
5003946,1000489,2020-05-03,249810.06,EMI - Regular,Standing Instruction - SI,,False,,0.0,UTR31414530650,2024-12-31
5003947,1000489,2020-06-02,252989.53,EMI - Regular,NACH,,False,,0.0,UTR80080109527,2024-12-31
5003948,1000489,2020-07-02,244405.4,EMI - Regular,RTGS,,False,,0.0,UTR61219585425,2024-12-31
5003949,1000489,2020-08-01,255013.56,Overdue Recovery,NEFT,,False,,0.0,UTR81947320015,2024-12-31
5003950,1000489,2020-08-31,259652.14,EMI - Regular,UPI,,False,,0.0,UTR86769908890,2024-12-31
5003951,1000489,2020-09-30,259920.55,EMI - Regular,Standing Instruction - SI,,True,Insufficient Funds,5061.69,UTR35764227353,2024-12-31
5003952,1000489,2020-10-30,243733.16,Interest Only,NACH,,True,NACH Mandate Rejected,5061.69,UTR12743496934,2024-12-31
5003953,1000489,2020-11-29,258330.35,EMI - Regular,NEFT,,False,,0.0,UTR65456155538,2024-12-31
5003954,1000489,2020-12-29,262198.74,EMI - Regular,Cheque - PDC,,False,,0.0,UTR80604641350,2024-12-31
